id,listing_id,date,comments
319,10,2015-10-17,"We really enjoyed our stay and would definitely recommend it to others or return ourselves. The house was plenty of space, warm, welcoming, comfortable and clean/ tidy. The location was perfect for public transit to the city and walking to restaurants and shopping. We loved Ballard ! The essence of a rental !"
320,4,2015-10-19,"This place is in a great location, tons of shops and restaurants just blocks away! We had a great stay here and I would definitely recommend it."
321,7,2015-10-20,"The host was very accommodating and the studio was in a great location and neighbourhood. Studio was everything as described and felt very homely. Just what I needed after staying in so many hotels! Walking distance to Kerry Park, restaurants, shops and bus lines. I've also walked as far as downtown from the studio. Overall, perfect experience and would stay here again!"
322,8,2015-10-21,"Our host was in continual contact as we needed information, leading up to our arrival. The place looked great in the internet and was even better than what we expected. The neighborhood, which we already knew, was great."
323,9,2015-10-26,"I loved staying in this adorable apartment with her sweet cats that kept me company. Walking distance to a ton of delicious and fun restaurants and bars, this neigborhood is great and easily accessible from other parts of Seattle. Host was a wonderful host - filling the room with an abundance of snacks and amenities and thoughtfully offered helpful advice and directions to get to know the area."
324,8,2015-10-29,"We absolutely LOVED our stay in this beautiful home. The high quality kitchen, comfy beds, and ample living space made for a perfect home away from home for our family of 5. Very clean and comfortable. The host was kind to check in about our needs for our new baby and offered a pack n play and crib in advance of our stay. The location was perfect for us and allowed for a walkable experience with our kids (coffee shop 2 blocks away, restaurants close by). Found street parking within a 1/2 block easily each day. The only thing that was a little tricky for our family was the number of stairs for lugging all of our suitcases and gear for the kids, and our big stroller- stairs to the front door followed by a steep set of stairs to access the house, and another set of stairs to get to the bedrooms. We arrived later than we wanted to due to a less than happy baby, and hoped that we didn't wake our hosts with our many trips up and down the stairs to get everything in. That said, we would LOVE to stay here whenever we visit Seattle and would happily negotiate those stairs for such a sweet spot. The elevation is what provides the view and the sunny perch with peak a boo views of the space needle and surrounding areas. Gorgeous. If I could give more than 5 stars, I would! Fantastic spot."
325,4,2015-11-02,"Great, spacious, modern apartment, with everything you need, (including a cold beer in the fridg). Parking out front.Super location, easy walk to the heart of Queen Anne where there are great restaurants (Betty restaurant for one) and bars (try Paragon). From there its a easy bus ride ( or walk) to everything Seattle has to offer."
326,9,2015-11-02,"The host was fantastic. She responded to our request within minutes and had great communication leading up to our stay. We picked her place because it was in the heart of the Ballard neighborhood. We were just a few blocks away from lovely bars and restaurants. The room was just as pictured and even more! A very comfortable bed with plenty of closet space. The host added lots of extras in the room such as snacks, bottled waters, toiletries and a coffee maker. She was friendly and easy to chat with and gave us good directions to all the hot spots down the block. A Five Star experience for a fraction of the price... I'd definitely visit again!"
327,1,2015-11-04,"Nice, quiet location close to downtown Seattle. Apt was clean and had nice light. Kitchen had all I needed to cook which was a great $ saver! Recommended!"
328,1,2015-11-08,"Just like others have said, perfect location. Everything is under 10 mins (including the space needle!)from the apt, can't get much better than that! The place is so cute, and has a view overlooking the city. Loved it would def stay again."
329,1,2015-11-09,"Thank you for letting us stay at your gorgeous apartment. This is one of the nicest places I've retired to while traveling. I recommend anyone visiting Seattle to stay here."
330,1,2015-11-13,"Clean, beautiful accommodations in a quiet Seattle neighborhood with easy access to great restaurants and bars and downtown nightlife."
331,1,2015-11-14,"Our stay was extremely short, we were only at the rental for one night. The place was a little difficult to find, especially in the dark & rain, but the host's directions made it much easier to find. The place was cozy and looks exactly like the photos. It was a little hard to find parking but I'd chalk that up to a late night arrival on a Friday night. If you're looking for a cozy place, not too far from downtown Seattle, I'd recommend this place."
332,6,2015-11-16,"The host canceled this reservation 3 days before arrival without first talking to us. We were left stranded in Seattle with no place to stay. Would not recommend."
333,9,2015-11-17,"This place has a gracious and wonderful host. Her space was very inviting, and her amenities in the room were truly a step above and beyond. Communication was great, and made the experience as good as it possibly could have been. It was so pleasant to sit down, and share conversation about my trip, and get good ideas of things to do from the host. Also, her movie room is really awesome."
334,4,2015-11-18,"My husband, baby girl, and I had a great stay in this basement apartment. He was an excellent host and checked in with me via text message to see how our stay was going. The apartment was great for what we needed, nothing super fancy but cute decor, spacious, a washer and dryer, fully functional kitchen, and a parking spot! It's in a nice area with plenty of restaurants nearby and it's only a short drive to the Space Needle, Pike Place Market, and downtown shopping."
335,9,2015-11-20,"The room was cute and cosy and was in a perfect Ballard location. The host was very welcoming and friendly and made us feel at home while also giving us space when needed. I would definitely recommend this place - especially if you like hilarious cats."
336,1,2015-11-23,"The host's apartment was great and has a fantastic host. A couple of days before we arrived the host sent us detailed instructions to help us find the place and always responded promptly to all correspondence.The apartment itself was lovely. Stylish and well furnished. It would be fantastic for 2 people but did the job fine for the 4 of us with a really nice double bedroom and a comfy fold out sofa in the living room. The location is amazing. 10 minutes walk up the hill is Queen Anne and then Ballard is a 5 minute drive north. Both are great neighbourhoods for shopping and eating/drinking. Downtown is 10 minutes south. Buses either way are a 5 minute walk away."
337,2,2015-11-25,"Place was very nice to come to after a long journey, and it immediately felt cozy and nice. It was very clean and open, and the check in was smooth. She had left fresh towels and a nice bag of soaps, and we immediately felt at home. It was super convenient to get to and was very nicely situated in a great neighbourhood with lots of close amenities. Great coffee shop 2 blocks away, and a nice breakfast joint as well. There is a Whole Foods just down the hill which we walked to a few times. Also i have to say that she was nice to converse with and easy to ask questions to and the booking process was very accommodating. We had a great stay, and we would definitely stay here again. We definitely can recommend this place!"
338,1,2015-11-27,"Great place! Very comfortable space & comfy bed! Thank you for providing a nice, private getaway!"
339,10,2015-11-29,"Everything was warm and welcoming. The host made sure we got settled in. Perfect experience!"
340,9,2015-12-05,"Pretty much the perfect host. And she has pretty much thought of everything. The room (and bed, most importantly) is comfortable, light (it's a corner space with windows on two sides), and I appreciated the desk space, as I was in town to work. But she goes beyond expectations. She has stocked a bottom drawer full of things you might need, from snacks to toiletries, all, it would seem, complimentary. There is an iron and small ironing board in the closet, which was again appreciated. There is tea, coffee, a coffee machine, and even a selection of pens and Seattle postcards. OK, if you don't like cats or sharing the adjacent bathroom, then I can see this rental might not be ideal. For everyone else though, this is a good value, excellently located, and utterly charming place to stay."
341,1,2015-12-06,"Amazing place in a great location. Highly recommend."
343,9,2015-12-07,"My boyfriend and I considered staying in a hotel for our anniversary weekend, and we both agree that this place was better than any hotel we could have picked. From the moment she accepted our request to stay (which she did both promptly and kindly) we felt welcome in her home. Her apartment is literally the best apartment we have ever been in. It's charming, beautifully decorated, warm, and bright. The host provides more amenities than most hotels, including snacks, coffee, and miscellaneous items like hair ties and deodorant. She also provided maps of Ballard and several books/lists listing local attractions and food. Before our visit, the host advised us to bring some warm clothes as her apartment got a little chilly at night, which proved to be good advice. We were never uncomfortable, however, thanks to the space heater and blankets provided in the guest room. We loved hanging out with her two cats. Her projector is awesome; we watched \American Hustle\ and \Sleepless in Seattle\ (obviously!), and we easily could have spent the whole weekend holed up on her couch with her impressive DVD collection. The host is wonderful. She gave us plenty of space and privacy, but was also open to hanging out and talking with us. Playing with her cats and talking about movies with her was one of the highlights of our trip. We were impressed with how she communicated with us before the trip, giving us all the information we needed before we needed it. She responds quickly to messages and texts. The trip was fun, relaxing, and non-stressful. We would rent her guest room again in a heartbeat. Thanks for such an awesome experience!"
344,9,2015-12-13,"A great host. She was very welcoming, and her place was clean and comfortable. Street parking near her place was easy to find and we couldn't have asked to be in a better location. The house was in walking distance of some great coffee, food and shopping. If we went back to Seattle we know where we'd want to stay! Oh, and the cats were great too!"
345,1,2015-12-17,"The host's place is wonderful and exactly as described, and she provided very clear directions on how to find and access the apartment. Clean, well-furnished, quiet, and comfortable! Perfect!"
346,4,2015-12-19,"This place was perfect for my parents' visit. The space was spacious, very clean and the neighbourhood was lovely! The host checked in to make sure they were okay and didn't need anything; very kind of him! I'll definitely send other guests his way."
347,9,2015-12-21,"This home and our bedroom were lovely. Very clean and lots of charm! The bedroom had a variety of amenities like coffee and Seattle-related information. She was home when we got there, but was flexible in leaving a key outside for us since we didn't know when we were arriving. The bedroom can get a little chilly, but two heaters were provided to heat it up! Also, it's in a nice neighborhood and their are restaurants within walking distance. Overall a great experience."
348,1,2015-12-22,"The apartment was perfect for our stay! It was clean and ready on time and very comfortable. I imagine the porch would be very nice in the warmer months to enjoy an afternoon, but we were there in December! The location was great!"
349,4,2015-12-22,"The whole set is cute and comfortable. Warm in such a raining whether. Different kinds of cooking tools look good though I did not have time to cook. The surroundings are really quiet, safe and convenient."
350,1,2015-12-24,"The home is a little tricky to find because of Seattle's streets, but following the directions closely gets you there. It's very easy to access once you're there, and it's easy to check-in and check-out at one's convenience. Everything inside was as described. If I had to complain about something, it'd be that it was a bit far to walk to places in the cold weather. That said, the place was great, and the location information is accurate - I would stay again in the summer. Highly recommended!"
351,7,2015-12-31,"The host made us feel very welcome and was very easy to contact for any information we needed. Parking was included and the studio apartment had everything we needed. Its location was ideal and within easy walking distance to the commercial district of Queen Anne."
352,4,2016-01-01,"We had everything we needed in this apartment, and he always made himself available in case of questions or problems. It was a quiet, cozy place to come back to at the end of a busy day. The Queen Anne neighborhood is safe and friendly, and conveniently close to downtown. Highly recommend."
353,6,2016-01-02,"This place was perfect for us - compact, but with everything we needed, in a charmingly converted hotel building. Check-in and out was easy, Great host!"
354,1,2016-01-02,"The place was wonderful! It was a bit hard to find at night, however the listing is strategically located in Seattle. The place itself really feels like home; it is clean, comfortable, and just as described."
